endTime,artistName,trackName,msPlayed
2022-09-30 21:20,Cris Mj,Una Noche en Medellín,153750
2022-09-30 21:23,Tiago PZK,Sex & Love,145890
2022-09-30 21:26,WOS,ARRANCARMELO,183547
2022-09-30 21:29,Luck Ra,Ya No Vuelvas,144491
2022-09-30 21:32,Trueno,UN PASO,192143
2022-09-30 21:35,Lola Indigo,DISCOTEKA,174801
2022-09-30 21:38,Quevedo,VISTA AL MAR,180672
2022-09-30 21:40,Rels B,cómo dormiste?,112572
2022-09-30 21:43,KAROL G,PROVENZA,210200
2022-09-30 21:47,Paulo Londra,Party en el Barrio (feat. Duki),236143
2022-09-30 21:50,Rei,Tu Turrito,164701
2022-09-30 21:54,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),254920
2022-09-30 21:56,Bad Bunny,Ojitos Lindos,95335
2022-09-30 21:58,Nicki Nicole,Nobody Like Yo,154666
2022-09-30 22:01,Pablito Pesadilla,BABY OTAKU,176470
2022-09-30 22:04,Emilia,intoxicao,168508
2022-09-30 22:07,Ryan Castro,Jordan,176142
2022-09-30 22:09,Stars Music Chile,Marisola,112920
2022-10-2 14:30,Nessa Barrett,die first,177108
2022-10-2 14:33,King Princess,1950,225133
2022-10-2 14:36,Natalie Taylor,Iris,170921
2022-10-2 14:40,James Arthur,Train Wreck,208826
2022-10-2 14:46,Olivia Rodrigo,All I Want,177322
2022-10-2 14:48,Tate McRae,chaotic,175533
2022-10-2 14:49,AURORA,Runaway,3551
2022-10-2 14:53,Olivia Rodrigo,drivers license,5310
2022-10-2 14:53,Novo Amor,Carry You,20266
2022-10-2 14:53,Kurt Hugo Schneider,Sweater Weather,228387
2022-10-2 14:57,One Direction,Night Changes,226600
2022-10-2 15:01,Calum Scott,You Are The Reason,204326
2022-10-3 10:24,Joji,Glimpse of Us,43994
2022-10-3 10:27,Maria Becerra,AUTOMÁTICO,175317
2022-10-3 10:30,Manuel Turizo,La Bachata,162637
2022-10-3 10:33,Trueno,UN PASO,192143
2022-10-3 10:36,Tiago PZK,Traductor,222857
2022-10-3 10:39,Paulo Londra,Luces,172561
2022-10-3 10:42,Duki,Antes de Perderte,176727
2022-10-3 10:44,Rels B,cómo dormiste?,112572
2022-10-3 10:47,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500
2022-10-3 10:50,TINI,La Triple T,167674
2022-10-3 10:54,Emanero,BANDIDO,254666
2022-10-3 10:57,Lali,N5,154867
2022-10-3 11:00,Emilia,intoxicao,168508
2022-10-3 14:39,Rei,Tu Turrito,23975
2022-10-4 17:10,Adele,Love In The Dark,30023
2022-10-4 21:22,Rei,Tu Turrito,1137
2022-10-4 21:25,Luck Ra,Ya No Vuelvas,144491
2022-10-4 21:29,JP Saxe,A Little Bit Yours,228386
2022-10-4 21:31,Tate McRae,what would you do?,166946
2022-10-4 21:32,Ludovico Einaudi,Experience,30745
2022-10-4 21:32,Tate McRae,i'm so gone,3691
2022-10-4 21:32,Ashe,Moral of the Story (feat. Niall Horan),1230
2022-10-4 21:36,Shawn Mendes,Perfectly Wrong,212773
2022-10-4 21:39,Madilyn Bailey,Dusk Till Dawn,194000
2022-10-4 21:43,AURORA,Runaway,248826
2022-10-4 21:43,Joji,Glimpse of Us,4715
2022-10-4 21:47,Kurt Hugo Schneider,Sweater Weather,228387
2022-10-4 21:50,Olivia Rodrigo,All I Want,177322
2022-10-4 21:53,Liam Payne,Depend On It,171450
2022-10-4 21:56,Lewis Capaldi,Bruises,220492
2022-10-4 22:00,Tom Odell,Another Love,244360
2022-10-4 23:45,James TW,Hopeless Romantics,2451
2022-10-6 10:46,Sam Smith,Unholy (feat. Kim Petras),156943
2022-10-6 10:49,Harry Styles,As It Was,3160
2022-10-6 10:49,David Guetta,I'm Good (Blue),175238
2022-10-6 10:52,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-10-6 10:55,Manuel Turizo,La Bachata,162637
2022-10-6 10:59,Bad Bunny,Tití Me Preguntó,243716
2022-10-6 11:02,Bad Bunny,Me Porto Bonito,7028
2022-10-6 11:02,Chris Brown,Under The Influence,184613
2022-10-6 11:05,OneRepublic,I Ain't Worried,148485
2022-10-6 11:08,Steve Lacy,Bad Habit,173851
2022-10-6 11:10,BLACKPINK,Shut Down,175889
2022-10-6 11:13,ROSALÍA,DESPECHÁ,156787
2022-10-6 11:16,Nicki Minaj,Super Freaky Girl,6293
2022-10-6 11:16,Bad Bunny,Ojitos Lindos,2154
2022-10-6 11:16,Bad Bunny,Efecto,187198
2022-10-6 11:17,BLACKPINK,Pink Venom,7701
2022-10-6 11:21,Tom Odell,Another Love,244360
2022-10-6 12:12,Joji,Glimpse of Us,217924
2022-10-6 12:58,Chris Brown,Under The Influence,58624
2022-10-6 22:03,Chris Brown,Under The Influence,194133
2022-10-6 22:05,Steve Lacy,Bad Habit,5194
2022-10-6 22:05,OneRepublic,I Ain't Worried,148485
2022-10-6 22:06,BLACKPINK,Shut Down,72469
2022-10-6 22:09,ROSALÍA,DESPECHÁ,156787
2022-10-6 22:12,Bad Bunny,Ojitos Lindos,960
2022-10-6 22:12,Tom Odell,Another Love,1855
2022-10-6 22:12,Bad Bunny,Efecto,194584
2022-10-6 22:13,Nicki Minaj,Super Freaky Girl,8704
2022-10-6 22:13,Cazzu,Maléfica,2325
2022-10-6 22:34,Paulo Londra,Party en el Barrio (feat. Duki),213781
2022-10-6 22:34,ANTES QUE NADIE,¿HAY VUELTA ATRÁS DESPUÉS DE UN TRÍO?,4053
2022-10-6 23:24,ANTES QUE NADIE,"¿TE CUESTA DECIR ""TE AMO""?",2957546
2022-10-7 20:05,Manuel Turizo,La Bachata,162637
2022-10-7 20:08,Lasso,Ojos Marrones - Con Sebastián Yatra,198880
2022-10-7 20:12,Bad Bunny,Ojitos Lindos,226177
2022-10-7 20:14,Ivan Armesto,Caile vs Relacion Intro - Remix,155047
2022-10-7 20:15,Ivan Armesto,Ultra Solo Mashup - Remix,8614
2022-10-7 20:15,Ivan Armesto,Bad Girl,27193
2022-10-7 20:18,Nico Servidio DJ,TRIPLE D - Remix,214899
2022-10-7 20:19,Ivan Armesto,Ahora Dice Nos Comemos - Remix,60662
2022-10-7 20:20,DMNDS,Memories,0
2022-10-7 20:20,Dance Fruits Music,Ain't No Sunshine,3784
2022-10-7 20:23,Dance Fruits Music,Toosie Slide,169613
2022-10-7 20:26,Dance Fruits Music,Dancin,154070
2022-10-7 20:28,Dance Fruits Music,Mood,144827
2022-10-8 1:08,Dance Fruits Music,Rather Be,63050
2022-10-8 17:41,FMK,Tranquila,2005
2022-10-8 17:44,FMK,Tranquila,181448
2022-10-8 17:47,Luck Ra,Ya No Vuelvas,144428
2022-10-8 17:52,Rusherking,Perfecta,163932
2022-10-9 3:54,Manuel Turizo,La Bachata,4714
2022-10-9 3:57,FMK,Tranquila,85
2022-10-9 3:57,Maria Becerra,AUTOMÁTICO,175317
2022-10-9 3:57,Alan Gomez,CALLEJERO FINO | Mission 10,7180
2022-10-9 3:59,FMK,De Vacaciones,139114
2022-10-9 4:02,FMK,Buscando un Amor,175200
2022-10-9 4:05,LIT killah,En la Oscuridad,173142
2022-10-9 4:08,Rusherking,Antes de Ti,207187
2022-10-9 4:11,Luck Ra,Ya No Vuelvas,1173
2022-10-9 4:11,Rusherking,Vos,16773
2022-10-9 4:11,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],160729
2022-10-9 4:11,Birdy,Skinny Love,3391
2022-10-9 4:17,Rusherking,Además de Mí - Remix,330040
2022-10-9 4:18,Emanero,BANDIDO,86233
2022-10-9 4:21,Emanero,BANDIDO,168440
2022-10-9 4:24,Luck Ra,Te Mentiría Remix,172259
2022-10-9 4:27,Rusherking,Vos,193000
2022-10-9 4:28,Rusherking,Además de Mí - Remix,7967
2022-10-9 4:30,Luck Ra,Ya No Vuelvas,127530
2022-10-10 16:38,Luck Ra,Odio Amarte,186835
2022-10-10 16:41,Luck Ra,Ya No Vuelvas,144491
2022-10-10 16:44,KHEA,Vete,182183
2022-10-10 16:46,LIT killah,La Tormenta,30139
2022-10-10 16:46,Nicki Nicole,Plegarias - Acústico Premios Gardel 2020,98445
2022-10-10 16:49,Nicki Nicole,Plegarias - Acústico Premios Gardel 2020,178362
2022-10-10 16:52,WOS,ARRANCARMELO,183484
2022-10-10 16:54,KHEA,S.A.D,128197
2022-10-10 16:57,Maria Becerra,Perdidamente,153274
2022-10-10 17:01,Jay Wheeler,Para Ti,214505
2022-10-10 17:04,Luck Ra,Te Mentiría (Versión Cuarteto),213275
2022-10-10 17:07,Lucauy,Me Encanta Todo Lo Tuyo,146773
2022-10-10 17:10,Jay Wheeler,Si Quieres Amor,176332
2022-10-10 17:12,KHEA,Dónde Estás,153507
2022-10-10 17:16,Ovy On The Drums,Inolvidable,225744
2022-10-10 17:18,TINI,Acércate,142431
2022-10-10 17:21,LUANA,Será Mi Culpa?,139389
2022-10-10 17:24,Jay Wheeler,Amor de Febrero,207516
2022-10-11 10:18,FMK,Buscando un Amor,159082
2022-10-11 10:21,Luck Ra,Ya No Vuelvas,144491
2022-10-11 10:21,Alejo,La Pelikula - Remix,8736
2022-10-11 10:23,Duki,Celosa,157333
2022-10-11 10:25,Rels B,cómo dormiste?,112572
2022-10-11 10:27,Lucauy,Me Encanta Todo Lo Tuyo,80049
2022-10-11 10:30,Quevedo,VISTA AL MAR,180672
2022-10-11 10:33,FMK,Aunque Ya No Estés Aquí,206090
2022-10-11 10:36,Emilia,cielo en la mente,169566
2022-10-11 10:36,DAAZ,necesito un break de tanta pendejad*,7567
2022-10-11 10:37,Mora,CALENTÓN,79743
2022-10-11 10:38,Alejo,Location,65429
2022-10-11 10:41,Duki,Antes de Perderte,176727
2022-10-11 10:44,FMK,De Vacaciones,141702
2022-10-11 10:46,MYA,Cobardes,147429
2022-10-11 10:49,Paulo Londra,Julieta,185217
2022-10-11 10:52,Quevedo,SIN SEÑAL,185084
2022-10-11 10:55,Maria Becerra,AUTOMÁTICO,175317
2022-10-11 10:59,Rei,FERNET,192668
2022-10-11 11:01,Lola Indigo,DISCOTEKA,174801
2022-10-11 11:05,MYA,MAL DE AMOR,221270
2022-10-11 11:07,3AM,Siempre,92539
2022-10-11 11:12,FMK,AYNEA REMIX,288086
2022-10-11 11:14,Maluma,Junio,165802
2022-10-11 11:17,Treekoo,Tu Turrito Amorfoda - Remix,164908
2022-10-11 11:19,Emilia,La Chain,139518
2022-10-11 11:22,Duki,GIVENCHY,182610
2022-10-11 11:25,Nicki Nicole,Nobody Like Yo,154666
2022-10-11 18:24,Nicki Nicole,Plegarias - Acústico Premios Gardel 2020,179393
2022-10-11 18:26,Luck Ra,Ya No Vuelvas,144491
2022-10-11 18:29,TINI,Carne y Hueso,178309
2022-10-11 18:32,Tiago PZK,Entre Nosotros,192352
2022-10-11 18:35,Emilia,como si no importara,173052
2022-10-11 18:38,Jay Wheeler,Si Quieres Amor,176436
2022-10-11 18:41,TINI,Acércate,142477
2022-10-11 18:45,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],260000
2022-10-11 18:48,Maria Becerra,Perdidamente,153326
2022-10-11 18:51,WOS,ARRANCARMELO,183547
2022-10-11 18:54,Jay Wheeler,Para Ti,214658
2022-10-11 18:57,TINI,Un Beso en Madrid,144351
2022-10-11 19:00,Maria Becerra,Dime Como Hago,171428
2022-10-11 19:02,Emilia,mi otra mitad,166714
2022-10-11 19:06,Bizarrap,Plegarias,198850
2022-10-11 19:09,Jay Wheeler,Amor de Febrero,207585
2022-10-11 19:12,TINI,Oye,173038
2022-10-11 19:16,Maria Becerra,High (Remix),244200
2022-10-11 19:19,Emilia,la balada,165959
2022-10-11 19:23,Emanero,BANDIDO,254666
2022-10-11 19:27,Ovy On The Drums,Inolvidable,225812
2022-10-11 19:30,TINI,Te Olvidaré,194836
2022-10-11 19:33,Maria Becerra,Confiesalo,197112
2022-10-11 19:37,Manuel Turizo,Quiéreme Mientras Se Pueda,191945
2022-10-11 19:41,Tiago PZK,Loco,239206
2022-10-11 19:43,KHEA,Dónde Estás,153560
2022-10-11 19:47,Maria Becerra,Felices x Siempre,199656
2022-10-11 19:49,Emilia,Bendición,153291
2022-10-11 22:27,Aitana,Otra Vez,33441
2022-10-11 22:28,KYOTTO,Mentiras,7801
2022-10-11 22:28,KYOTTO,Mentiras,2438
2022-10-11 22:28,León Cordero,24/7,3181
2022-10-11 22:28,León Cordero,24/7,12469
2022-10-11 22:30,Mati Guerra,Caile (Estoy Que la Rompo),122550
2022-10-11 22:31,3AM,Distancia,52748
2022-10-11 22:34,Emilia,la balada,165959
2022-10-11 22:38,Emanero,BANDIDO,254666
2022-10-11 22:38,Lucauy,Ya Te Dejé Ir,13701
2022-10-11 22:38,paopao,algo así (remix),20247
2022-10-11 22:39,Luche,Guapa,10727
2022-10-11 22:39,Gonzy,Presidiario,28537
2022-10-11 22:40,MYA,TAZA TAZA,48158
2022-10-11 22:42,Luck Ra,Te Mentiría (Versión Cuarteto),106649
2022-10-11 22:44,Emilia,mi otra mitad,166714
2022-10-11 22:45,Lucauy,Para Qué?,14203
2022-10-11 22:46,Duki,Amor Bipolar,84520
2022-10-11 22:47,Kidd Keo,Mucho Tiempo,30534
2022-10-11 22:48,Lira,Olvidarte,78251
2022-10-11 22:51,Sael,Me Enseñaste - Remix,172408
2022-10-11 22:54,Nicki Nicole,Toa la Vida,218969
2022-10-11 22:57,FMK,Tranquila,183430
2022-10-11 22:59,LIT killah,Mala Mía,114543
2022-10-12 15:07,FMK,AYNEA REMIX,216597
2022-10-12 15:11,Maluma,Nos Comemos Vivos,225365
2022-10-12 15:14,Ingratax,París,151428
2022-10-12 15:17,Duki,Antes de Perderte,176727
2022-10-12 15:19,Luar La L,Caile,141340
2022-10-12 15:23,Rauw Alejandro,MUSEO,255412
2022-10-12 15:27,Myke Towers,EXPERIMENTO,222728
2022-10-12 15:31,Tiago PZK,Loco,239206
2022-10-12 15:35,Zion & Lennox,Berlin,246061
2022-10-12 15:38,Emilia,intoxicao,168508
2022-10-12 15:42,MYA,2:50 Remix,231708
2022-10-12 15:45,Mora,TUS LÁGRIMAS,174482
2022-10-12 15:48,Nicky Jam,Sin Novia,188411
2022-10-12 15:51,Wisin,Buenos Días,199826
2022-10-12 15:53,Emilia,La Chain,139518
2022-10-12 15:56,Danny Ocean,Fuera del mercado,159849
2022-10-12 15:59,Maria Becerra,OJALÁ,160482
2022-10-12 16:02,TINI,Bar,160212
2022-10-12 16:04,Emilia,cuatro veinte,133894
2022-10-12 16:07,Quevedo,SIN SEÑAL,185084
2022-10-12 16:11,Danna Paola,XT4S1S,219320
2022-10-12 16:12,Mora,MEMORIAS,73341
2022-10-12 17:09,Mora,MEMORIAS,155420
2022-10-12 17:11,Rauw Alejandro,Cúrame,164705
2022-10-12 17:13,KHEA,Te Necesito,30302
2022-10-12 17:14,Shakira,Te Felicito,172235
2022-10-12 17:17,Alvaro Diaz,Problemón,192613
2022-10-12 17:22,Bad Bunny,Ojitos Lindos,258298
2022-10-12 22:36,Rauw Alejandro,Desesperados,138834
2022-10-12 22:38,La Joaqui,Butakera,116288
2022-10-12 22:40,Rels B,cómo dormiste?,112572
2022-10-12 22:43,FMK,Tranquila,183430
2022-10-12 22:51,Sam Fischer,This City,24682
2022-10-12 22:51,Tiago PZK,Nos Comemos (feat. Ozuna),173941
2022-10-12 22:55,Jay Wheeler,Amor de Febrero,207585
2022-10-12 22:58,Novo Amor,Alps,194160
2022-10-12 23:01,Liam Payne,Depend On It,171450
2022-10-12 23:04,James Arthur,Say You Won't Let Go,211466
2022-10-12 23:07,The Kid LAROI,WITHOUT YOU,161384
2022-10-12 23:10,Lewis Capaldi,Someone You Loved,182160
2022-10-12 23:14,Anson Seabra,Walked Through Hell,216864
2022-10-12 23:14,Kina,Get You The Moon (feat. Snøw),1876
2022-10-12 23:16,Seafret,Atlantis,165140
2022-10-13 11:01,Seafret,Atlantis,16393
2022-10-13 11:04,TINI,Oye,173021
2022-10-13 11:08,Sebastian Yatra,Cristina,194258
2022-10-13 11:12,Billie Eilish,everything i wanted,245425
2022-10-13 11:15,Pink Sweat$,17 - Acoustic,169276
2022-10-13 11:16,Deyaz,Helpless,36483
2022-10-13 11:18,beabadoobee,Together,164699
2022-10-13 11:21,Mad Tsai,that friend,180903
2022-10-13 11:24,Stephen Day,Is There Anywhere It Ain't Coming Down,163528
2022-10-13 11:27,Joji,Run,195000
2022-10-13 11:31,Hojean,far from here,194653
2022-10-13 11:33,Hayne,Drowning,17876
2022-10-13 11:33,Justin Bieber,Lonely (with benny blanco),149297
2022-10-13 11:38,James Bay,Let It Go,260533
2022-10-13 11:41,Local Jane,Hear No Evil,203636
2022-10-13 11:45,Troye Sivan,Take Yourself Home,249369
2022-10-13 11:49,Pink Sweat$,Lows,196679
2022-10-13 11:53,Ed Sheeran,The A Team,258373
2022-10-13 11:56,KIRBY,Loved by You,176896
2022-10-13 11:59,Hojean,Over 85,204014
2022-10-13 12:02,Mac Miller,Good News,185522
2022-10-13 12:05,Hojean,Pick Up Your Phone,169412
2022-10-13 12:06,Billie Eilish,No Time To Die,41031
2022-10-13 18:35,Billie Eilish,No Time To Die,201067
2022-10-13 18:36,Powfu,death bed (coffee for your head),43101
2022-10-13 18:37,Stephen Day,My Golden Angel,98406
2022-10-13 18:40,Local Jane,No Light,157702
2022-10-13 18:43,The Weeknd,Scared To Live,191306
2022-10-13 18:43,Juice WRLD,Legends,17191
2022-10-13 18:45,Hayne,Cold Winters,125340
2022-10-13 18:46,Jeremy Zucker,"always, i'll care",13990
2022-10-13 18:48,Manuel Turizo,La Bachata,162637
2022-10-13 18:52,Rei,Tu Turrito,3232
2022-10-13 18:52,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-10-13 18:55,Maria Becerra,AUTOMÁTICO,175317
2022-10-13 18:57,ROSALÍA,DESPECHÁ,156787
2022-10-13 18:57,Alan Gomez,CALLEJERO FINO | Mission 10,4513
2022-10-13 18:57,Rels B,cómo dormiste?,1996
2022-10-13 18:59,Rei,FERNET,118677
2022-10-13 19:01,Rei,FERNET,73992
2022-10-13 19:03,Duki,GIVENCHY,2205
2022-10-13 19:03,Stars Music Chile,Marisola,1346
2022-10-13 19:03,Luar La L,Caile,3320
2022-10-13 19:03,Bad Bunny,Me Porto Bonito,1323
2022-10-13 19:03,Quevedo,VISTA AL MAR,113798
2022-10-13 19:04,La Joaqui,Butakera,66153
2022-10-13 19:07,TINI,El Último Beso,197647
2022-10-13 19:11,Bad Bunny,Ojitos Lindos,258298
2022-10-13 19:44,Pablito Pesadilla,BABY OTAKU,52755
2022-10-13 19:47,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2022-10-13 19:48,Jay Wheeler,Amor de Febrero,2368
2022-10-13 19:48,Eminem,Love The Way You Lie,16390
2022-10-14 17:18,KAROL G,GATÚBELA,51594
2022-10-14 21:26,ANTES QUE NADIE,LO SUPUSE Y ME EQUIVOQUÉ,2848922
2022-10-14 22:41,ANTES QUE NADIE,LO SUPUSE Y ME EQUIVOQUÉ,3715471
2022-10-17 21:57,ANTES QUE NADIE,LO SUPUSE Y ME EQUIVOQUÉ,11935
2022-10-18 0:47,ANTES QUE NADIE,EDITORIAL CUMPLE DE DIEGO LEUCO,2894878
2022-10-18 0:48,Post Malone,I Fall Apart,89792
2022-10-18 0:50,Becky Hill,Remember - Acoustic,31253
2022-10-18 10:04,Becky Hill,Remember - Acoustic,6849
2022-10-18 10:45,ANTES QUE NADIE,EDITORIAL CUMPLE DE DIEGO LEUCO,2472971
2022-10-18 10:48,James Arthur,Impossible - Acoustic,5332
2022-10-18 10:48,Becky Hill,Remember - Acoustic,178626
2022-10-18 10:52,Post Malone,I Fall Apart,223346
2022-10-18 10:55,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2022-10-18 10:58,Pink Sweat$,Lows,196679
2022-10-18 11:01,Joji,Run,195000
2022-10-18 11:04,Pink Sweat$,17 - Acoustic,169276
2022-10-18 11:08,Jay Wheeler,Amor de Febrero,207585
2022-10-18 11:10,Luck Ra,Ya No Vuelvas,144491
2022-10-18 11:14,Calum Scott,No Matter What,236906
2022-10-18 11:17,Nessa Barrett,die first,177108
2022-10-18 11:18,Rosa Linn,SNAP,96984
2022-10-18 21:55,Rosa Linn,SNAP,8800
2022-10-18 23:44,ANTES QUE NADIE,¿QUÉ COSAS NO TENÉS EN COMÚN CON TU PAREJA?,3040769
2022-10-19 11:34,ANTES QUE NADIE,¿QUÉ COSAS NO TENÉS EN COMÚN CON TU PAREJA?,2431519
2022-10-19 11:34,Kaleb Di Masi,Castigar,3306
2022-10-19 11:37,Oscu,Numero 1,164000
2022-10-19 11:40,Rvssian,Nostálgico,209883
2022-10-19 11:43,La K'onga,Te Mentiría,12405
2022-10-19 11:43,Lali,N5,154867
2022-10-19 11:46,Dillom,220,176568
2022-10-19 11:49,Quevedo,VISTA AL MAR,180672
2022-10-19 11:53,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-10-19 11:56,FMK,Tranquila,183430
2022-10-19 11:59,Maria Becerra,AUTOMÁTICO,175317
2022-10-19 12:01,Duki,Antes de Perderte,176727
2022-10-19 12:04,Luck Ra,Te Mentiría Remix,172259
2022-10-19 12:08,Duki,She Don't Give a Fo,191359
2022-10-19 13:04,Zion & Lennox,Berlin,246061
2022-10-19 13:07,Bad Bunny,Efecto,186120
2022-10-19 13:10,Rei,Pechito Partido,147109
2022-10-19 13:13,Duki,Antes de Perderte,176727
2022-10-19 13:17,Bad Bunny,Moscow Mule,245939
2022-10-19 13:20,Shakira,Te Felicito,172235
2022-10-19 13:21,DJ Alex,TU AMOR | E7,81503
2022-10-19 13:25,Los Ángeles Azules,Otra Noche,198720
2022-10-19 13:27,Rauw Alejandro,Desesperados,125494
2022-10-19 22:10,Rauw Alejandro,Desesperados,4551
2022-10-19 23:51,ANTES QUE NADIE,¿EXAGERADO O COHERENTE?,2649792
2022-10-20 11:36,ANTES QUE NADIE,LO SUPUSE Y ME EQUIVOQUÉ,36489
2022-10-20 11:36,ANTES QUE NADIE,¿EXAGERADO O COHERENTE?,3039120
2022-10-20 11:39,Manuel Turizo,La Bachata,162637
2022-10-20 11:39,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",11940
2022-10-20 11:43,Billie Eilish,everything i wanted,245425
2022-10-20 11:46,Pink Sweat$,17 - Acoustic,169276
2022-10-20 11:50,Post Malone,I Fall Apart,223346
2022-10-20 11:53,XXXTENTACION,NUMB,186267
2022-10-20 11:56,The Weeknd,Scared To Live,191306
2022-10-20 11:59,Lewis Capaldi,Someone You Loved,182160
2022-10-20 12:01,Local Jane,Saving,108937
2022-10-20 12:06,The Weeknd,Wicked Games,323746
2022-10-20 12:09,KIRBY,Leon,127497
2022-10-20 22:03,KIRBY,Leon,3575
2022-10-20 23:02,ANTES QUE NADIE,CASI MUERO DE LA INCOMODIDAD,3557180
2022-10-21 16:44,ANTES QUE NADIE,CASI MUERO DE LA INCOMODIDAD,1555
2022-10-21 17:01,ANTES QUE NADIE,ME PASÓ DE QUEMADO,1068280
2022-10-21 17:04,ANTES QUE NADIE,CASI MUERO DE LA INCOMODIDAD,28746
2022-10-21 17:04,Lola Indigo,DISCOTEKA,136115
2022-10-21 18:03,ANTES QUE NADIE,ME PASÓ DE QUEMADO,3519471
2022-10-21 22:58,ANTES QUE NADIE,ME PASÓ DE QUEMADO,3154965
2022-10-22 13:48,Manuel Turizo,La Bachata,3306
2022-10-22 13:51,Manuel Turizo,La Bachata,144160
2022-10-22 13:52,La Joaqui,Butakera,73862
2022-10-22 13:55,Maria Becerra,AUTOMÁTICO,175217
2022-10-22 13:58,ROSALÍA,DESPECHÁ,156734
2022-10-22 14:00,La Joaqui,Butakera,4969
2022-10-22 14:00,Alan Gomez,CALLEJERO FINO | Mission 10,4969
2022-10-22 14:00,Rusherking,Perfecta,163677
2022-10-22 14:04,Rei,FERNET,192493
2022-10-22 14:07,Quevedo,VISTA AL MAR,179931
2022-10-22 14:09,Becky Hill,Remember - Acoustic,21408
2022-10-22 14:09,Becky Hill,Remember - Acoustic,15650
2022-10-22 14:09,Post Malone,I Fall Apart,0
2022-10-22 14:09,Stars Music Chile,Marisola,21408
2022-10-22 14:09,Rels B,cómo dormiste?,112477
2022-10-22 14:12,Becky Hill,Remember,159939
2022-10-22 14:17,Post Malone,I Fall Apart,222818
2022-10-22 14:20,Joji,Run,194885
2022-10-22 14:23,Pink Sweat$,17 - Acoustic,169227
2022-10-22 14:26,Jay Wheeler,Amor de Febrero,207516
2022-10-22 14:29,Luck Ra,Ya No Vuelvas,144404
2022-10-22 14:33,Calum Scott,No Matter What,236727
2022-10-22 14:36,Nessa Barrett,die first,176959
2022-10-22 14:39,Rosa Linn,SNAP,179443
2022-10-22 14:43,Joji,Glimpse of Us,232687
2022-10-22 14:45,Barbi Franch,Quiero Mejorar,126502
2022-10-22 14:49,Kelly Clarkson,Happier Than Ever,254676
2022-10-22 14:53,Tate McRae,feel like shit,203430
2022-10-22 14:56,Tate McRae,chaotic,175473
2022-10-22 14:59,Tate McRae,what would you do?,166765
2022-10-22 15:01,Tate McRae,i'm so gone,146030
2022-10-22 15:04,Tate McRae,don't come back,152647
2022-10-22 15:07,Kodaline,Brother - Acoustic,202245
2022-10-22 15:10,James TW,Hopeless Romantics,178840
2022-10-22 15:13,Justin Bieber,Unstable (feat. The Kid LAROI),157570
2022-10-22 15:16,Danny Ocean,Fuera del mercado,159799
2022-10-22 15:19,Dylan Conrique,birthday cake,205217
2022-10-22 15:23,Cat Burns,go - Lower & Slower,223933
2022-10-22 15:26,Drillr,Favorite Crime,177493
2022-10-22 15:30,Ruth B.,Dandelions - slowed + reverb,268654
2022-10-22 15:34,Tate McRae,she's all i wanna be,206634
2022-10-22 15:37,Labrinth,When I R.I.P.,174474
2022-10-22 15:41,Ashe,Till Forever Falls Apart,222609
2022-10-22 15:44,Alexander 23,IDK You Yet,184575
2022-10-22 15:47,Tate McRae,feel like shit,204219
2022-10-22 15:50,Dean Lewis,Looks Like Me,189939
2022-10-22 15:54,Billie Eilish,hostage,229250
2022-10-22 15:58,Ashe,Moral of the Story (feat. Niall Horan),198460
2022-10-22 16:02,Little Mix,"Secret Love Song, Pt. II",266866
2022-10-22 16:06,Little Mix,Love Me or Leave Me,206425
2022-10-22 16:08,Liam Payne,Depend On It,171247
2022-10-22 16:13,Leo Rizzi,Amapolas - Remix,267145
2022-10-22 16:17,Paloma Faith,Only Love Can Hurt Like This,232571
2022-10-22 16:20,Benson Boone,GHOST TOWN,193677
2022-10-22 16:24,James Arthur,Impossible - Acoustic,249869
2022-10-22 16:28,Shawn Mendes,Perfectly Wrong,212694
2022-10-22 16:32,Alessia Cara,Out Of Love,227625
2022-10-23 14:08,Kurt Hugo Schneider,Sweater Weather,30023
2022-10-23 14:11,Chris Brown,Under The Influence (Body Language),148700
2022-10-23 14:18,The Weeknd,Wicked Games,323639
2022-10-23 14:19,The Chainsmokers,High,21060
2022-10-23 14:23,Bryson Tiller,Exchange,192098
2022-10-23 14:26,Taylor Swift,Vigilante Shit,164745
2022-10-23 14:28,Sam Smith,Unholy (feat. Kim Petras),156874
2022-10-23 14:32,Taylor Swift,Paris,196208
2022-10-23 14:34,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),118584
2022-10-23 14:37,Becky Hill,Remember - Acoustic,178561
2022-10-23 14:41,AURORA,Runaway,248755
2022-10-23 14:45,Dean Lewis,Waves,241232
2022-10-23 14:49,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),218244
2022-10-23 14:52,Kygo,I'll Wait,215202
